gameId,gameDate,homeTeamId,homeTeamName,homeTeamScore,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,STL,BLK,TOV,PF,roadTeamId,roadTeamName,roadTeamScore,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,STL,BLK,TOV,PF
0020800002,2008-10-28,1610612741,CHI,108,35,69,5,12,33,44,14,26,27,9,6,18,18,1610612749,MIL,95,37,78,6,14,15,20,13,19,21,5,3,19,30
0020800003,2008-10-28,1610612747,LAL,96,37,79,7,10,15,18,9,40,19,8,7,15,17,1610612757,POR,76,29,84,10,24,8,14,13,31,19,8,3,12,17
0020800001,2008-10-28,1610612738,BOS,90,33,74,3,14,21,34,10,26,16,10,0,16,28,1610612739,CLE,85,29,68,3,15,24,33,8,33,16,8,2,21,26
0020800013,2008-10-29,1610612762,UTA,98,37,79,2,8,22,28,12,34,17,5,5,16,20,1610612743,DEN,94,36,77,4,13,18,28,7,28,17,12,3,13,27
0020800014,2008-10-29,1610612744,GSW,103,36,82,9,23,22,32,11,28,18,10,5,13,26,1610612740,NOH,108,41,82,7,17,19,27,8,34,23,8,6,13,24
0020800015,2008-10-29,1610612746,LAC,79,30,78,5,22,14,23,10,22,24,9,5,18,29,1610612747,LAL,117,41,80,10,19,25,33,14,37,28,7,3,16,19
0020800010,2008-10-29,1610612760,OKC,87,32,73,1,6,22,31,13,22,16,9,3,19,23,1610612749,MIL,98,35,76,7,18,21,26,14,29,17,7,4,19,22
0020800011,2008-10-29,1610612759,SAS,98,40,80,5,15,13,19,7,31,18,4,3,7,24,1610612756,PHX,103,39,79,6,15,19,27,9,30,24,5,5,10,20
0020800012,2008-10-29,1610612745,HOU,82,28,76,5,16,21,25,11,33,10,9,2,12,15,1610612763,MEM,71,31,81,0,13,9,13,15,34,11,7,6,16,22
0020800008,2008-10-29,1610612765,DET,100,40,91,6,13,14,16,14,27,23,11,8,14,21,1610612754,IND,94,33,67,4,12,24,29,5,33,18,7,8,21,20
0020800009,2008-10-29,1610612750,MIN,98,42,87,3,11,11,22,11,29,25,10,7,11,23,1610612758,SAC,96,36,80,5,17,19,25,9,36,22,2,8,15,20
0020800006,2008-10-29,1610612764,WAS,85,30,81,5,21,20,30,13,28,18,4,5,15,19,1610612751,NJN,95,37,78,6,19,15,18,5,32,22,7,9,9,23
0020800007,2008-10-29,1610612752,NYK,120,42,87,9,25,27,37,14,32,27,7,0,15,28,1610612748,MIA,115,42,92,6,23,25,33,13,34,22,8,2,14,26
0020800004,2008-10-29,1610612753,ORL,85,32,87,4,25,17,27,17,28,10,9,11,15,28,1610612737,ATL,99,38,86,5,20,18,31,18,35,17,10,7,14,23
0020800005,2008-10-29,1610612755,PHI,84,29,84,5,20,21,28,23,33,15,3,8,17,16,1610612761,TOR,95,36,81,10,16,13,17,10,23,24,8,5,9,23
0020800016,2008-10-30,1610612739,CLE,96,35,72,7,22,19,29,13,33,23,7,11,15,23,1610612766,CHA,79,25,74,3,12,26,31,14,20,16,6,4,13,24
0020800017,2008-10-30,1610612742,DAL,102,35,84,4,16,28,34,10,30,23,7,5,8,22,1610612745,HOU,112,38,79,7,14,29,32,8,37,23,5,3,10,23
0020800018,2008-10-30,1610612756,PHX,95,37,68,7,18,14,21,7,31,16,2,3,24,24,1610612740,NOH,108,37,78,13,24,21,28,10,23,16,10,5,10,15
0020800019,2008-10-31,1610612755,PHI,116,52,89,2,5,10,19,13,49,24,4,7,19,17,1610612752,NYK,87,32,98,7,28,16,21,16,27,19,13,1,10,15
0020800024,2008-10-31,1610612746,LAC,103,37,97,3,16,26,34,18,32,17,11,6,14,28,1610612743,DEN,113,38,85,3,13,34,40,15,45,19,6,10,18,24
0020800025,2008-10-31,1610612757,POR,100,38,82,6,17,18,24,13,24,17,11,5,6,18,1610612759,SAS,99,38,68,9,16,14,15,5,26,24,1,0,14,21
0020800022,2008-10-31,1610612738,BOS,96,32,73,2,8,30,39,9,40,15,8,7,20,27,1610612741,CHI,80,25,84,2,8,28,30,13,31,11,8,6,20,30
0020800023,2008-10-31,1610612763,MEM,86,30,76,2,13,24,30,8,34,11,6,7,10,23,1610612753,ORL,84,29,69,10,29,16,26,6,38,16,7,5,17,24
0020800020,2008-10-31,1610612761,TOR,112,40,78,6,12,26,30,6,30,24,9,9,13,18,1610612744,GSW,108,42,94,11,29,13,19,17,29,20,6,6,18,25
0020800021,2008-10-31,1610612748,MIA,103,38,81,8,17,19,32,13,29,21,15,8,14,18,1610612758,SAC,77,29,76,2,19,17,20,10,32,10,7,2,25,23
0020800026,2008-11-01,1610612737,ATL,95,39,91,8,25,9,11,14,27,21,11,5,9,13,1610612755,PHI,88,35,85,6,16,12,14,15,33,21,6,2,18,16
0020800027,2008-11-01,1610612766,CHA,100,37,69,5,10,21,32,12,29,25,4,5,20,24,1610612748,MIA,87,32,72,5,21,18,27,11,16,17,6,6,11,26
0020800028,2008-11-01,1610612754,IND,95,33,81,6,22,23,27,12,36,20,9,8,12,27,1610612738,BOS,79,27,78,4,20,21,35,17,35,15,8,5,24,25
0020800029,2008-11-01,1610612753,ORL,121,44,80,8,22,25,31,15,25,25,6,5,12,18,1610612758,SAC,103,39,74,5,15,20,24,6,22,21,5,5,12,24
0020800034,2008-11-01,1610612741,CHI,96,32,84,8,19,24,30,18,33,19,7,11,12,15,1610612763,MEM,86,32,75,3,6,19,26,10,33,13,6,4,16,26
0020800033,2008-11-01,1610612740,NOH,104,36,76,7,13,25,29,9,27,25,9,2,14,19,1610612739,CLE,92,36,75,9,22,11,19,7,29,21,5,4,17,24
0020800032,2008-11-01,1610612750,MIN,85,31,79,1,12,22,24,10,32,15,4,4,15,20,1610612742,DAL,95,37,83,5,16,16,20,7,31,18,10,4,11,20
0020800031,2008-11-01,1610612751,NJN,97,35,83,6,20,21,28,16,29,22,7,7,17,39,1610612744,GSW,105,32,76,7,19,34,52,14,27,18,8,5,16,21
0020800030,2008-11-01,1610612765,DET,117,42,79,6,14,27,32,16,33,24,5,7,17,24,1610612764,WAS,109,41,79,4,13,23,25,5,19,22,7,2,8,23
0020800039,2008-11-01,1610612756,PHX,107,38,69,6,17,25,30,4,32,17,7,3,11,12,1610612757,POR,96,37,81,9,22,13,14,9,19,18,7,3,10,25
0020800038,2008-11-01,1610612762,UTA,101,43,88,2,9,13,22,15,28,29,9,5,4,21,1610612746,LAC,79,29,73,3,9,18,20,11,32,12,1,8,18,20
0020800037,2008-11-01,1610612743,DEN,97,34,74,8,22,21,30,3,35,30,9,5,19,26,1610612747,LAL,104,33,87,6,17,32,43,15,38,18,8,5,15,25
0020800036,2008-11-01,1610612749,MIL,87,36,81,3,13,12,19,9,30,24,7,4,14,27,1610612761,TOR,91,30,63,8,16,23,26,3,32,22,6,6,18,19
0020800035,2008-11-01,1610612745,HOU,89,28,77,6,21,27,31,10,39,18,8,2,16,10,1610612760,OKC,77,34,85,0,4,9,12,5,34,18,9,8,14,23
0020800041,2008-11-02,1610612760,OKC,88,37,88,1,3,13,20,19,31,15,9,6,13,15,1610612750,MIN,85,33,77,3,12,16,16,9,29,20,5,4,14,19
0020800040,2008-11-02,1610612752,NYK,86,30,81,12,36,14,18,11,30,19,9,1,16,26,1610612749,MIL,94,36,81,4,11,18,30,10,38,21,8,3,14,15
0020800043,2008-11-03,1610612753,ORL,96,33,80,9,27,21,31,16,33,16,12,8,19,19,1610612741,CHI,93,38,86,5,13,12,18,11,35,13,7,3,17,26
0020800042,2008-11-03,1610612766,CHA,83,26,59,3,11,28,35,8,23,13,6,4,13,17,1610612765,DET,101,42,84,8,16,9,11,16,26,23,4,4,8,22
0020800045,2008-11-03,1610612763,MEM,90,36,78,4,9,14,21,11,36,22,7,5,15,15,1610612744,GSW,79,33,96,3,20,10,14,17,31,15,7,4,12,22
0020800044,2008-11-03,1610612755,PHI,125,45,76,10,13,25,35,11,23,24,8,4,14,19,1610612758,SAC,91,36,76,4,15,15,18,7,21,25,8,3,19,25
0020800047,2008-11-03,1610612746,LAC,73,29,72,6,19,9,20,10,28,16,4,6,18,24,1610612762,UTA,89,32,77,0,10,25,31,11,33,19,14,1,9,20
0020800046,2008-11-03,1610612742,DAL,81,29,71,3,15,20,26,9,26,16,5,3,14,20,1610612739,CLE,100,35,79,5,14,25,32,18,34,19,11,6,10,23
0020800050,2008-11-04,1610612759,SAS,81,30,72,7,20,14,20,8,26,12,5,2,7,12,1610612742,DAL,98,43,81,7,17,5,5,9,36,22,4,1,7,15
0020800049,2008-11-04,1610612745,HOU,99,34,87,7,24,24,28,15,26,19,9,1,11,24,1610612738,BOS,103,40,77,3,12,20,27,14,32,21,10,5,16,24
0020800048,2008-11-04,1610612751,NJN,86,28,83,7,22,23,26,12,23,16,10,4,15,18,1610612756,PHX,114,43,68,12,18,16,23,4,36,31,7,9,19,19
0020800052,2008-11-05,1610612761,TOR,93,34,75,6,15,19,21,6,32,18,3,3,11,15,1610612765,DET,100,39,85,3,12,19,22,10,33,21,6,5,5,18
0020800051,2008-11-05,1610612754,IND,103,37,83,9,25,20,27,8,28,16,8,3,15,23,1610612756,PHX,113,43,77,5,16,22,29,8,35,30,14,9,16,23
0020800056,2008-11-05,1610612749,MIL,112,45,91,5,17,17,26,12,33,37,8,5,17,34,1610612764,WAS,104,34,78,2,18,34,51,14,30,19,12,5,19,27
0020800055,2008-11-05,1610612739,CLE,107,37,82,5,15,28,33,11,35,17,9,5,12,20,1610612741,CHI,93,31,79,8,21,23,27,8,27,21,7,4,12,21
0020800054,2008-11-05,1610612752,NYK,101,38,77,12,26,13,14,9,27,21,10,4,21,15,1610612766,CHA,98,41,84,5,10,11,15,18,26,16,13,2,18,16
0020800053,2008-11-05,1610612748,MIA,106,39,83,6,20,22,28,12,29,21,18,8,14,19,1610612755,PHI,83,27,72,5,15,24,26,11,33,11,8,4,25,21
0020800059,2008-11-05,1610612760,OKC,83,31,84,6,13,15,19,13,33,15,5,5,15,23,1610612738,BOS,96,36,83,7,17,17,23,12,37,25,10,5,12,19
0020800058,2008-11-05,1610612740,NOH,79,30,71,7,20,12,15,8,27,24,9,5,14,18,1610612737,ATL,87,34,79,12,30,7,13,13,32,19,7,4,14,20
0020800057,2008-11-05,1610612750,MIN,125,47,106,8,19,23,28,11,35,35,5,8,10,26,1610612759,SAS,129,50,97,6,13,23,28,9,38,25,3,2,12,25
0020800061,2008-11-05,1610612758,SAC,100,39,74,6,10,16,23,9,27,24,8,2,17,22,1610612763,MEM,95,31,71,11,23,22,32,13,19,19,12,0,15,21
0020800060,2008-11-05,1610612762,UTA,103,39,74,4,11,21,22,12,26,24,7,1,16,20,1610612757,POR,96,32,73,10,19,22,27,15,20,19,8,6,16,24
0020800063,2008-11-05,1610612747,LAL,106,33,85,8,22,32,45,15,39,14,12,9,12,17,1610612746,LAC,88,35,90,8,23,10,15,12,32,20,8,6,16,32
0020800062,2008-11-05,1610612744,GSW,111,42,90,2,16,25,36,17,29,21,8,11,10,22,1610612743,DEN,101,39,88,2,15,21,25,14,34,25,10,6,20,28
0020800065,2008-11-06,1610612757,POR,101,41,89,6,18,13,17,16,32,25,2,6,12,26,1610612745,HOU,99,37,78,6,12,19,23,5,31,21,6,2,8,23
0020800064,2008-11-06,1610612753,ORL,98,37,82,9,25,15,26,11,35,21,7,7,10,15,1610612755,PHI,88,36,95,5,17,11,13,17,37,18,5,4,14,20
0020800067,2008-11-07,1610612764,WAS,108,46,89,5,16,11,19,9,41,27,3,7,12,16,1610612752,NYK,114,46,90,13,32,9,19,4,32,36,7,0,10,21
0020800066,2008-11-07,1610612766,CHA,92,28,67,7,18,29,31,10,27,15,10,2,14,22,1610612740,NOH,89,32,76,11,28,14,19,11,26,21,9,5,17,27
0020800069,2008-11-07,1610612738,BOS,101,38,79,4,17,21,27,9,34,28,13,11,18,26,1610612749,MIL,89,31,78,6,15,21,28,12,32,17,8,2,22,24
0020800068,2008-11-07,1610612737,ATL,110,44,81,12,20,10,13,7,34,34,5,6,14,23,1610612761,TOR,92,35,81,4,9,18,22,7,25,30,1,7,12,15
0020800077,2008-11-07,1610612744,GSW,104,36,84,2,12,30,43,13,28,18,7,10,12,24,1610612763,MEM,109,41,89,5,17,22,30,17,38,20,3,4,13,31
0020800078,2008-11-07,1610612746,LAC,83,36,83,3,11,8,14,11,29,17,8,6,11,18,1610612745,HOU,92,34,79,6,16,18,21,12,34,18,4,6,13,16
0020800075,2008-11-07,1610612758,SAC,121,46,84,7,18,22,23,10,30,19,3,5,10,28,1610612750,MIN,109,36,84,8,23,29,33,14,24,24,6,1,8,23
0020800076,2008-11-07,1610612743,DEN,108,34,88,3,12,37,40,14,31,19,10,5,11,17,1610612742,DAL,105,39,96,13,35,14,16,17,33,24,6,8,17,29
0020800073,2008-11-07,1610612741,CHI,100,40,77,6,16,14,24,10,37,22,15,5,12,26,1610612756,PHX,83,28,69,4,10,23,29,5,28,17,5,4,18,19
0020800074,2008-11-07,1610612762,UTA,104,36,72,6,13,26,36,11,34,31,7,6,19,20,1610612760,OKC,97,35,81,5,8,22,30,10,26,15,10,5,14,29
0020800071,2008-11-07,1610612751,NJN,103,35,82,3,13,30,36,14,36,17,5,3,6,32,1610612765,DET,96,28,75,10,25,30,39,12,32,22,4,4,9,25
0020800072,2008-11-07,1610612759,SAS,83,32,85,11,35,8,13,12,32,22,2,4,14,19,1610612748,MIA,99,36,77,7,16,20,22,7,38,23,11,4,8,12
0020800070,2008-11-07,1610612739,CLE,111,40,77,7,20,24,28,7,23,22,9,10,15,19,1610612754,IND,107,43,90,10,25,11,11,19,25,28,7,4,24,25
0020800079,2008-11-08,1610612754,IND,98,36,82,11,33,15,22,15,36,23,7,5,12,22,1610612751,NJN,80,29,75,6,18,16,26,10,27,10,3,3,13,22
0020800082,2008-11-08,1610612741,CHI,97,36,85,5,13,20,23,17,21,17,5,9,14,21,1610612739,CLE,106,38,82,6,16,24,28,12,24,18,6,5,11,20
0020800083,2008-11-08,1610612749,MIL,96,37,86,5,8,17,22,11,28,22,3,4,11,33,1610612756,PHX,104,27,61,6,20,44,54,7,33,21,7,1,16,24
0020800084,2008-11-08,1610612757,POR,97,34,73,7,21,22,30,16,29,21,5,7,11,20,1610612750,MIN,93,35,84,5,12,18,24,14,24,24,4,3,11,23
0020800081,2008-11-08,1610612740,NOH,100,34,76,10,27,22,29,12,33,23,7,3,10,23,1610612748,MIA,89,31,72,8,21,19,26,8,29,20,7,3,10,23
0020800080,2008-11-08,1610612753,ORL,106,39,78,8,24,20,30,12,30,21,7,7,12,17,1610612764,WAS,81,31,79,6,16,13,18,7,28,13,7,0,14,24
0020800092,2008-11-09,1610612747,LAL,111,42,79,9,17,18,23,14,36,26,13,10,18,19,1610612745,HOU,82,31,82,7,20,13,19,16,20,17,10,3,19,15
0020800091,2008-11-09,1610612758,SAC,115,42,88,5,13,26,32,13,37,19,7,7,16,26,1610612744,GSW,98,39,95,3,14,17,26,15,30,19,12,8,16,27
0020800090,2008-11-09,1610612743,DEN,100,33,78,4,16,30,45,11,40,23,9,5,22,31,1610612763,MEM,90,27,71,5,16,31,38,5,35,18,12,9,22,30
0020800086,2008-11-09,1610612752,NYK,107,36,85,11,24,24,29,12,31,19,13,2,18,17,1610612762,UTA,99,40,79,5,14,14,18,9,33,29,12,4,20,24
0020800087,2008-11-09,1610612746,LAC,103,38,78,9,20,18,23,6,35,23,5,6,18,21,1610612742,DAL,92,36,87,3,18,17,23,11,33,21,11,2,12,19
0020800088,2008-11-09,1610612765,DET,76,26,75,5,14,19,28,12,26,14,9,8,16,25,1610612738,BOS,88,33,74,4,8,18,23,11,34,19,8,5,20,26
0020800089,2008-11-09,1610612760,OKC,85,34,87,2,8,15,20,14,34,16,5,2,17,23,1610612737,ATL,89,29,78,7,17,24,33,12,32,13,10,9,13,21
0020800085,2008-11-09,1610612766,CHA,79,30,81,5,18,14,19,11,25,20,4,3,9,16,1610612761,TOR,89,35,71,4,17,15,20,7,37,25,5,7,11,17
0020800095,2008-11-10,1610612738,BOS,94,32,73,6,20,24,27,5,34,17,5,2,11,21,1610612761,TOR,87,33,77,8,19,13,18,8,31,25,3,2,16,23
0020800096,2008-11-10,1610612748,MIA,99,31,70,11,25,26,32,9,22,15,7,3,13,17,1610612751,NJN,94,33,71,13,25,15,20,11,28,19,6,6,18,25
0020800093,2008-11-10,1610612754,IND,107,41,85,4,14,21,29,8,33,21,10,10,11,22,1610612760,OKC,99,36,93,5,11,22,26,19,32,19,5,5,17,24
0020800094,2008-11-10,1610612753,ORL,99,32,71,7,24,28,38,10,34,15,3,1,14,26,1610612757,POR,106,35,80,9,17,27,32,5,29,18,9,1,5,27
0020800097,2008-11-10,1610612756,PHX,107,37,76,8,21,25,28,7,31,16,3,5,19,21,1610612763,MEM,102,38,86,4,15,22,25,11,28,10,11,4,14,23
0020800099,2008-11-11,1610612739,CLE,99,35,72,3,20,26,32,8,28,20,7,6,9,23,1610612749,MIL,93,30,79,7,16,26,31,17,28,16,3,2,16,26
0020800098,2008-11-11,1610612766,CHA,80,31,77,7,27,11,17,6,30,19,6,9,15,27,1610612743,DEN,88,32,73,4,15,20,28,8,27,19,10,6,14,17
0020800105,2008-11-11,1610612744,GSW,113,38,80,8,19,29,37,11,38,16,5,8,19,17,1610612750,MIN,110,47,110,5,25,11,14,20,27,28,8,6,11,32
0020800101,2008-11-11,1610612741,CHI,108,42,94,6,18,18,25,19,33,20,7,6,10,23,1610612737,ATL,113,39,83,7,17,28,36,13,31,23,5,8,10,18
0020800102,2008-11-11,1610612742,DAL,99,36,86,6,22,21,28,20,34,20,10,9,21,21,1610612747,LAL,106,42,95,2,13,20,26,20,28,16,13,5,15,19
0020800103,2008-11-11,1610612759,SAS,92,36,81,8,19,12,20,13,39,18,8,4,13,16,1610612752,NYK,80,30,79,9,21,11,17,10,30,17,5,2,15,20
0020800104,2008-11-11,1610612758,SAC,92,39,80,4,14,10,17,11,33,21,4,2,12,24,1610612765,DET,100,32,77,6,19,30,36,11,28,16,6,8,7,17
0020800100,2008-11-11,1610612755,PHI,80,29,76,2,9,20,24,9,33,17,4,12,16,17,1610612762,UTA,93,38,87,4,17,13,18,15,32,31,10,7,14,21
0020800106,2008-11-12,1610612761,TOR,96,34,80,5,21,23,28,14,23,19,7,5,14,14,1610612755,PHI,106,43,80,6,11,14,17,9,31,30,8,6,13,24
0020800107,2008-11-12,1610612738,BOS,103,32,76,5,24,34,42,15,28,21,4,4,15,23,1610612737,ATL,102,31,68,13,22,27,33,5,27,17,8,3,14,33
0020800108,2008-11-12,1610612748,MIA,96,34,72,9,23,19,24,7,28,17,7,4,17,21,1610612757,POR,104,37,78,7,19,23,31,12,28,18,8,6,12,16
0020800111,2008-11-12,1610612749,MIL,82,31,75,2,11,18,25,14,33,17,7,0,7,17,1610612759,SAS,78,32,74,7,20,7,9,7,30,24,3,4,11,22
0020800110,2008-11-12,1610612763,MEM,103,40,82,5,16,18,22,9,30,18,7,4,16,8,1610612752,NYK,132,52,88,19,34,9,9,5,31,28,11,1,12,18
0020800115,2008-11-12,1610612746,LAC,98,34,77,10,20,20,27,10,20,23,5,8,13,23,1610612758,SAC,103,42,80,5,14,14,18,10,30,25,4,5,10,26
0020800114,2008-11-12,1610612764,WAS,95,29,71,5,14,32,40,16,26,13,11,10,17,18,1610612762,UTA,87,33,76,7,19,14,19,13,24,24,5,3,18,29
0020800113,2008-11-12,1610612760,OKC,92,34,91,3,11,21,27,10,40,14,2,4,13,21,1610612753,ORL,109,41,91,7,22,20,27,9,41,17,8,16,8,21
0020800112,2008-11-12,1610612740,NOH,86,34,76,5,17,13,20,8,35,16,6,2,16,23,1610612747,LAL,93,32,78,6,16,23,28,9,31,20,11,4,9,19
0020800116,2008-11-12,1610612756,PHX,82,32,85,3,14,15,17,16,35,11,4,4,13,13,1610612745,HOU,94,39,86,6,17,10,15,11,34,13,7,6,9,15
0020800109,2008-11-12,1610612751,NJN,87,34,80,8,22,11,15,13,29,18,4,3,18,20,1610612754,IND,98,35,74,6,15,22,25,9,29,24,15,5,12,20
0020800119,2008-11-13,1610612744,GSW,102,37,90,1,9,27,37,18,33,20,6,4,15,23,1610612765,DET,107,39,86,6,13,23,31,13,36,23,9,5,17,26
0020800118,2008-11-13,1610612741,CHI,98,35,85,3,9,25,33,10,36,13,7,4,6,23,1610612742,DAL,91,32,87,4,15,23,30,16,38,15,3,7,13,22
0020800117,2008-11-13,1610612739,CLE,110,47,82,6,16,10,12,8,26,30,8,2,9,20,1610612743,DEN,99,35,73,8,19,21,24,8,25,16,7,2,13,18
0020800131,2008-11-14,1610612747,LAL,95,40,95,4,19,11,16,16,27,24,8,5,11,30,1610612765,DET,106,35,69,7,16,29,34,7,35,23,6,4,18,21
0020800130,2008-11-14,1610612758,SAC,95,34,80,4,17,23,30,9,31,17,8,8,19,23,1610612756,PHX,97,36,78,5,15,20,34,15,33,22,11,4,22,25
0020800120,2008-11-14,1610612766,CHA,104,34,73,5,12,31,38,17,22,16,10,7,15,26,1610612762,UTA,96,36,82,5,12,19,24,18,23,17,9,8,19,30
0020800122,2008-11-14,1610612748,MIA,97,40,85,7,24,10,15,18,34,19,8,5,14,15,1610612764,WAS,77,31,76,5,15,10,18,10,23,12,8,4,13,11
0020800121,2008-11-14,1610612754,IND,92,37,84,8,24,10,17,11,38,22,4,10,18,28,1610612755,PHI,94,35,95,2,8,22,31,20,34,10,8,10,10,15
0020800124,2008-11-14,1610612752,NYK,116,40,89,7,27,29,40,11,37,23,8,2,14,22,1610612760,OKC,106,44,93,1,7,17,24,12,40,23,5,4,16,28
0020800123,2008-11-14,1610612751,NJN,115,38,80,7,13,32,39,14,31,20,8,5,6,20,1610612737,ATL,108,38,80,15,27,17,23,9,25,19,4,6,12,27
0020800126,2008-11-14,1610612763,MEM,96,34,86,5,19,23,24,8,28,14,12,5,12,29,1610612749,MIL,101,35,91,3,13,28,32,23,39,17,4,5,19,22
0020800125,2008-11-14,1610612738,BOS,85,29,73,10,25,17,21,12,25,22,13,6,17,16,1610612743,DEN,94,39,80,5,14,11,13,12,31,20,15,4,18,21
0020800128,2008-11-14,1610612742,DAL,100,38,87,5,16,19,23,16,38,17,11,5,16,22,1610612753,ORL,102,33,85,9,25,27,37,15,32,12,9,7,13,21
0020800127,2008-11-14,1610612740,NOH,87,30,71,7,22,20,24,11,29,14,5,4,9,17,1610612757,POR,82,30,69,7,21,15,18,7,31,22,4,5,10,19
0020800129,2008-11-14,1610612759,SAS,77,30,67,7,16,10,14,5,31,15,5,2,13,14,1610612745,HOU,75,30,75,6,15,9,11,10,29,12,8,1,14,17
0020800133,2008-11-15,1610612737,ATL,107,35,76,9,24,28,36,10,20,23,9,5,17,22,1610612751,NJN,119,38,69,12,18,31,36,8,26,24,10,6,18,26
0020800132,2008-11-15,1610612746,LAC,103,36,91,6,26,25,28,14,26,20,8,4,11,22,1610612744,GSW,121,48,94,7,19,18,24,14,34,29,5,1,12,20
0020800139,2008-11-15,1610612749,MIL,97,31,85,5,12,30,38,18,25,17,5,4,13,28,1610612738,BOS,102,31,67,8,18,32,36,7,30,22,7,9,19,34
0020800138,2008-11-15,1610612745,HOU,91,30,66,6,15,25,28,9,32,21,4,4,14,17,1610612740,NOH,82,31,76,3,10,17,20,10,25,17,9,4,8,24
0020800137,2008-11-15,1610612741,CHI,104,37,93,5,15,25,27,8,40,22,15,4,9,18,1610612754,IND,91,35,94,4,16,17,21,17,42,20,4,10,19,22
0020800136,2008-11-15,1610612750,MIN,83,34,77,2,7,13,14,7,26,20,4,4,11,21,1610612757,POR,88,33,75,9,20,13,18,10,31,19,4,7,12,18
0020800135,2008-11-15,1610612739,CLE,105,36,79,11,29,22,26,14,26,21,10,6,12,21,1610612762,UTA,93,33,72,8,13,19,24,10,27,18,6,6,17,21
0020800134,2008-11-15,1610612755,PHI,110,45,96,6,14,14,23,19,39,31,9,6,14,13,1610612760,OKC,85,34,86,2,7,15,21,12,33,20,9,5,18,19
0020800142,2008-11-16,1610612752,NYK,114,45,104,11,30,13,16,15,39,30,3,1,15,20,1610612742,DAL,124,47,107,7,17,23,31,18,40,22,11,4,9,17
0020800141,2008-11-16,1610612766,CHA,85,32,74,3,12,18,27,11,30,13,4,3,14,24,1610612753,ORL,90,32,73,7,26,19,24,8,30,14,6,10,13,21
0020800144,2008-11-16,1610612756,PHX,104,41,72,6,12,16,28,9,31,15,7,9,14,21,1610612765,DET,86,33,83,3,13,17,25,17,26,18,8,4,13,28
0020800143,2008-11-16,1610612743,DEN,90,28,83,10,23,24,33,13,29,22,8,6,10,23,1610612750,MIN,84,31,78,4,13,18,25,10,37,24,4,4,18,30
0020800140,2008-11-16,1610612761,TOR,107,36,76,6,17,29,34,16,36,31,8,7,17,18,1610612748,MIA,96,37,92,8,24,14,15,15,20,21,6,10,12,24
0020800145,2008-11-16,1610612758,SAC,88,33,74,6,15,16,19,9,33,16,9,3,17,20,1610612759,SAS,90,34,74,9,20,13,17,6,28,19,6,5,13,18
0020800146,2008-11-17,1610612760,OKC,89,34,84,3,8,18,27,14,25,16,10,4,12,18,1610612745,HOU,100,42,83,1,8,15,16,14,34,18,8,4,16,20
0020800148,2008-11-17,1610612746,LAC,83,36,87,3,16,8,10,14,33,22,8,13,13,9,1610612759,SAS,86,36,81,8,20,6,6,5,31,25,7,8,14,15
0020800147,2008-11-17,1610612762,UTA,109,40,85,3,8,26,36,17,30,28,7,4,10,24,1610612756,PHX,97,36,74,5,16,20,27,5,21,19,3,5,12,28
0020800156,2008-11-18,1610612743,DEN,114,35,69,4,15,40,48,7,26,23,8,9,15,26,1610612749,MIL,105,38,83,10,20,19,24,12,26,23,6,6,18,36
0020800157,2008-11-18,1610612744,GSW,111,36,80,6,15,33,35,12,28,20,9,7,16,24,1610612757,POR,106,37,79,12,22,20,29,14,26,26,11,6,21,32
0020800158,2008-11-18,1610612747,LAL,116,46,98,5,15,19,25,14,29,27,16,11,15,24,1610612741,CHI,109,40,93,5,18,24,29,14,34,24,10,5,21,21
0020800150,2008-11-18,1610612754,IND,113,44,80,8,13,17,24,8,38,26,6,9,14,18,1610612737,ATL,96,36,85,7,19,17,25,12,29,13,7,3,10,22
0020800151,2008-11-18,1610612753,ORL,103,37,81,11,23,18,23,8,29,17,12,9,16,23,1610612761,TOR,90,35,80,2,14,18,23,11,33,12,10,5,21,17
0020800152,2008-11-18,1610612764,WAS,87,31,75,2,8,23,27,7,30,17,10,2,14,22,1610612748,MIA,94,36,80,9,25,13,21,12,30,27,4,9,13,21
0020800153,2008-11-18,1610612738,BOS,110,42,79,5,13,21,30,9,36,22,7,8,13,20,1610612752,NYK,101,37,85,9,30,18,22,6,30,20,6,2,12,20
0020800154,2008-11-18,1610612751,NJN,82,29,79,2,14,22,30,12,27,12,5,3,13,31,1610612739,CLE,106,33,75,10,17,30,40,13,37,20,6,8,11,23
0020800155,2008-11-18,1610612763,MEM,109,39,72,10,16,21,29,10,36,26,6,2,16,23,1610612758,SAC,94,36,80,3,19,19,25,8,25,19,9,3,9,23
0020800149,2008-11-18,1610612766,CHA,83,31,80,1,10,20,24,9,25,11,11,5,14,22,1610612742,DAL,100,38,76,4,17,20,27,12,38,20,5,9,17,22
0020800167,2008-11-19,1610612762,UTA,105,37,72,3,6,28,36,6,31,21,11,10,10,20,1610612749,MIL,94,36,81,6,16,16,22,12,29,19,2,1,17,27
0020800168,2008-11-19,1610612757,POR,116,42,83,7,16,25,31,17,32,24,10,10,16,21,1610612741,CHI,74,28,81,2,15,16,21,17,16,13,11,4,21,31
0020800161,2008-11-19,1610612748,MIA,95,39,88,7,23,10,15,11,30,21,5,7,10,20,1610612761,TOR,101,38,82,9,13,16,20,10,33,18,6,4,10,17
